# LastUpdated: 2025-05-09T15:00:00Z
town;parentCategory;subCategory;name;website;phone;address
Marcus Hook;Food & Drink;Fast Food;McDonald's;https://www.mcdonalds.com/;(610) 485-3104;659 Conchester Hwy, Marcus Hook, PA 19061
Marcus Hook;Food & Drink;Ice Cream Shops;Richman's Ice Cream;https://www.richmansic.com/linwood;(610) 485-0196;1594 Market St, Marcus Hook, PA 19061
Marcus Hook;Food & Drink;Pizza;Chicken Hot & Pizza;https://www.facebook.com/ChickenHotandPizza/;(610) 497-0100;28 E Tenth St, Marcus Hook, PA 19061
Marcus Hook;Food & Drink;Pizza;ITALIANO'S;https://www.facebook.com/ItalianosMarcusHook/;(610) 485-6575;5 W Tenth St, Marcus Hook, PA 19061
Marcus Hook;Food & Drink;Pizza;New English Style Pizza;http://new-english-style.edan.io;(610) 494-3322;11 E Tenth St, Marcus Hook, PA 19061
Marcus Hook;Food & Drink;Pizza;White House Pizza Joint;https://www.facebook.com/profile.php?id=100066786407326;(610) 544-9200;300 E Ridge Rd, Marcus Hook, PA 19061
Marcus Hook;Food & Drink;Produce;Sproiks Sprouts, Herbs, and Microgreens;http://sproiks.com;(267) 809-1255;1144 Sterling Ave, Marcus Hook, PA 19061
Marcus Hook;Food & Drink;Pubs;Lefty's Irish Pub;http://www.leftysirishpub.com;(610) 494-9957;1021 Market St, Marcus Hook, PA 19061
Marcus Hook;Food & Drink;Sandwich Shops;Garibaldi's;N/A;(610) 485-6158;939 Market St, Marcus Hook, PA 19061
Marcus Hook;Food & Drink;Sandwich Shops;Moma Mia's;N/A;(610) 485-4150;1576 Chichester Ave, Marcus Hook, PA 19061
Marcus Hook;Food & Drink;Seafood;American Seafood Connection;N/A;(610) 497-5054;1376 Market St, Marcus Hook, PA 19061
Marcus Hook;Health;Pharmacies;Marcus Hook Pharmacy;https://www.mygnp.com/pharmacies/marcus-hook-pharmacy-marcus-hook-pa-19061/;(610) 485-7750;46 E Tenth St, Marcus Hook, PA 19061
Marcus Hook;Health;Pharmacies;The Garden of Hasan;N/A;N/A;1331 Green St, Marcus Hook, PA 19061
Marcus Hook;Health;Pharmacies;Walmart Pharmacy;https://www.walmart.com/store/3252-boothwyn-pa/pharmacy/;(610) 494-6384;605 Conchester Hwy, Marcus Hook, PA 19061
Marcus Hook;Outdoor Activities;Playgrounds;Simpson Playground;N/A;N/A;200 E Ridge Rd, Marcus Hook, PA 19317
Marcus Hook;Shopping;Convenience Stores;Wawa;https://www.wawa.com/locations/0007;(484) 451-5160;1439 Market St, Marcus Hook, PA 19061
Marcus Hook;Shopping;Medical Supply Stores;Patterson Dental;https://www.pattersondental.com/Support;(610) 859-3752;23 Creek Cir, Marcus Hook, PA 19061
Media;Food & Drink;Ale Houses;Miller's Ale House;https://millersalehouse.com/locations/media/;(484) 441-0037;1119 W Baltimore Pike, Media, PA 19063
Media;Food & Drink;Asian Food;Chikara Sushi & Asian Bistro;https://www.chikara2pa.com;(610) 892-8888;1171A W Baltimore Pike, Media, PA 19063
Media;Food & Drink;Asian Food;DA SHIN BISTRO;http://www.dashinbistro.com/;(610) 891-0907;190 S New Middletown Rd, Media, PA 19063
Media;Food & Drink;Asian Food;Dim Sum Mania;http://www.dimsummania.com;(610) 557-8757;17-19 E State St, Media, PA 19063
Media;Food & Drink;Asian Food;International Dumpling Company;N/A;(610) 624-1980;104 E State St, Media, PA 19063
Media;Food & Drink;Asian Food;Jing Fong;https://jingfongpa.com;(610) 892-8868;130 E Baltimore Ave, Media, PA 19063
Media;Food & Drink;Asian Food;Mr Noodle;N/A;(267) 803-3000;14 W State St, Media, PA 19063
Media;Food & Drink;Asian Food;Nooddi Thai Chef;http://www.thaicheftoday.com;(610) 892-8710;42 E State St, Media, PA 19063
Media;Food & Drink;Asian Food;Spice Thai Kitchen;https://www.spicethaikitchenmedia.com/;(610) 892-7787;33 W State St, Media, PA 19063
Media;Food & Drink;Asian Food;Super Wok;http://www.mediasuperwok.com;(610) 565-5080;10 State Rd, Media, PA 19063
Media;Food & Drink;Asian Food;Temaki Sushi Bar;https://temakisushibarmedia.com;(610) 566-5363;33 E State St, Media, PA 19063
Media;Food & Drink;Asian Food;Tom's Dim Sum;http://tomsdimsum.com;(610) 566-6688;13 E State St, Media, PA 19063
Media;Food & Drink;Asian Food;Tora Sushi & Thai Fusion;https://www.facebook.com/people/TORA-sushi-Thai-fusion/100092625424836/;(610) 881-5353;19 S Olive St, Media, PA 19063
Media;Food & Drink;Asian Food;Yangtze Inn;http://www.yangtzeinnrestaurant.com;(610) 566-6829;211 W State St, Media, PA 19063
Media;Food & Drink;Asian Food;Yummi Sushi;https://www.yummisushi.net;N/A;1095 W Baltimore Pike, Media, PA 19063
Media;Food & Drink;Bakeries;Custom Bagels;https://www.facebook.com/custombagels/;(610) 891-6761;15 S Olive St, Media, PA 19063
Media;Food & Drink;Bakeries;Mochiatsu;https://mochiatsu.com;(484) 445-2170;845 N Jackson St, Media, PA 19063
Media;Food & Drink;Bars;Brick & Brew Media;https://www.bricknbrewpub.com/media;(484) 443-8441;26 W State St, Media, PA 19063
Media;Food & Drink;Bars;Casa Mia Italian Bar & Grill;http://www.casamiamedia.com;(610) 891-9090;1175 W Baltimore Pike, Media, PA 19063
Media;Food & Drink;Bars;DiFabio's Market & Tap;https://difabiosevents.com/;(484) 444-0850;1243 N Providence Rd, Media, PA 19063
Media;Food & Drink;Bars;Idlewild;http://www.townehousepa.com;(484) 445-2041;117 Veterans Square, Media, PA 19063
Media;Food & Drink;Bars;John's Grille;http://www.johnsgrille.com;(610) 565-8251;116 S Monroe St, Media, PA 19063
Media;Food & Drink;Bars;Off The Rail;http://offtherailmedia.com;(484) 442-8669;109 W State St, Media, PA 19063
Media;Food & Drink;Bars;Pairings Cigar Bar;http://www.pairingscigarbar.com/;(610) 565-1895;12 W State St, Media, PA 19063
Media;Food & Drink;Bars;Sligo;http://www.sligomedia.com;(610) 566-5707;113 W State St, Media, PA 19063
Media;Food & Drink;Bars;Stacey and Kris;https://www.staceyandkris.com/;N/A;113 W State St, Media, PA 19063
Media;Food & Drink;Bars;Stephen's on State;https://stephensonstate.com/?fbclid=IwAR32jGQFrwOakLSBlzRR0qN9uSwtPePC5rFN7NfrdzUl-HMwef15D-JOIss;(610) 891-8900;105 W State St, Media, PA 19063
Media;Food & Drink;Bars;Tap 24;https://tap24media.com;(484) 442-8839;36 W State St, Media, PA 19063
Media;Food & Drink;Bars;The Shebeen;https://www.townehousepa.com;N/A;117 Veterans Square, Media, PA 19063
Media;Food & Drink;Breweries;Iron Hill Brewery & Restaurant;https://www.ironhillbrewery.com/media-pa;(610) 627-9000;30 E State St, Media, PA 19063
Media;Food & Drink;Breweries;Ship Bottom Brewery at Linvilla Orchards;N/A;N/A;137 W Knowlton Rd, Media, PA 19063
Media;Food & Drink;Breweries;Sterling Pig Brewery - Media;https://sterlingpig.com/media/;(484) 444-2526;609 W State St, Media, PA 19063
Media;Food & Drink;BYOB;Fellini Cafe of Media;http://www.felliniscafe.com;(610) 892-7616;106 W State St, Media, PA 19063
Media;Food & Drink;BYOB;Rye Byob;https://www.facebook.com/ryebyob/;(610) 263-7832;112 W State St, Media, PA 19063
Media;Food & Drink;Cafes;Bittersweet Kitchen;https://www.eatatbittersweet.com;(610) 566-1660;18 S Orange St, Media, PA 19063
Media;Food & Drink;Cafes;Cafe Isla;https://www.facebook.com/cafeislamedia/;(610) 627-2077;24 S Plum St, Media, PA 19063
Media;Food & Drink;Cafes;Cafesphere;https://www.cafesphere.cafe;N/A;25 E State St, Media, PA 19063
Media;Food & Drink;Cafes;Capozzolis Courthouse Cafe;http://capscourthousecafe.com;(610) 891-5016;201 W Front St, Media, PA 19063
Media;Food & Drink;Cafes;Rivalry Cafe;https://www.rivalrycafe.com;(484) 442-8245;11 S Orange St, Media, PA 19063
Media;Food & Drink;Cafes;The 320 Market Cafe;http://the320marketcafe.com/;(610) 565-8320;211 W State St, Media, PA 19063
Media;Food & Drink;Cafes;Willows Garden Cafe;https://www.willowsgardencafe.com;(484) 444-2424;23 S Jackson St, Media, PA 19063
Media;Food & Drink;Coffee Shops;Artisan Boulanger Patissier;N/A;(484) 445-2150;29 W State St, Media, PA 19063
Media;Food & Drink;Coffee Shops;Burlap And Bean Coffee;http://www.burlapandbean.com;(484) 444-2533;455 W Baltimore Ave, Media, PA 19063
Media;Food & Drink;Coffee Shops;Dunkin';https://locations.dunkindonuts.com/en/pa/media/1165-w.-baltimore-pike/302522;(484) 841-4570;1165 W Baltimore Pike Unit B Media, PA 19063
Media;Food & Drink;Coffee Shops;Dunkin';https://locations.dunkindonuts.com/en/pa/media/400-e.-baltimore-pike/301785;(484) 842-0075;400 E Baltimore Ave, Media, PA 19063
Media;Food & Drink;Coffee Shops;Media Fair Trade;https://mediafairtrade.org;N/A;415 E Jasper St, Media, PA 19063
Media;Food & Drink;Coffee Shops;Nolan's Pour House Coffee Co.;https://nolanspourhouse.com/;N/A;1 W Third St, Media, PA 19063
Media;Food & Drink;Coffee Shops;Ocean City Coffee Company;https://www.oceancitycoffee.com;(610) 744-1870;34 W State St, Media, PA 19063
Media;Food & Drink;Coffee Shops;Starbucks;https://www.starbucks.com/store-locator/store/1023501;(610) 627-9092;501 E Baltimore Pike, Media, PA 19063
Media;Food & Drink;Coffee Shops;The Corner;https://www.thecornermedia.com;(610) 566-1558;15 S Jackson St, Media, PA 19063
Media;Food & Drink;Coffee Shops;YO! Coffee Drive Thru;https://www.yocoffeedrivethru.com;(484) 424-7794;938 N Providence Rd, Media, PA 19063
Media;Food & Drink;Delis;Kovacs Market;http://www.mediarestaurants.com;(610) 566-9876;465 S Orange St, Media, PA 19063
Media;Food & Drink;Delis;Sardaar's Deli;https://www.sardaarsdeli.com;(484) 444-2721;193 S New Middletown Rd, Media, PA 19063
Media;Food & Drink;Delis;Wayside Market;http://www.waysidemarket.com/;(610) 566-9989;469 S Old Middletown Rd, Media, PA 19063
Media;Food & Drink;Diners;The Court Diner Restaurant;https://www.facebook.com/MediaCourtdiner/;(610) 566-4403;140 E Baltimore Pike, Media, PA 19063
Media;Food & Drink;Diners;The Rooster Diner;http://theroosterdiner.com;(610) 455-4333;8 S New Middletown Rd, Media, PA 19063
Media;Food & Drink;Fast Food;Chick-fil-A;https://www.chick-fil-a.com/locations/pa/lima;(610) 565-6001;1190 W Baltimore Pike, Media, PA 19063
Media;Food & Drink;Fast Food;Subway;https://restaurants.subway.com/united-states/pa/media/1491-n-providence-road;(484) 442-8338;1491 N Providence Rd, Media, PA 19063
Media;Food & Drink;Fast Food;Wendy's;https://locations.wendys.com/united-states/pa/media/294-e-baltimore-pike;(610) 566-4566;294 E Baltimore Ave, Media, PA 19063
Media;Food & Drink;Fast Food;Wendy's;https://locations.wendys.com/united-states/pa/media/5150-pennell-road;(610) 485-0711;5150 Pennell Rd, Media, PA 19063
Media;Food & Drink;Ice Cream Shops;Rita's Italian Ice;https://www.ritasice.com/location/ritas-of-media-pa/;(610) 566-2283;220 S Providence Rd, Media, PA 19063
Media;Food & Drink;Ice Cream Shops;Scooped Ice Cream & Gelato;https://www.facebook.com/Scooped-Ice-Cream-Gelato-1819430185044283/;(484) 445-4476;25 W State St, Media, PA 19063
Media;Food & Drink;Ice Cream Shops;Sugar Plum;N/A;N/A;110 S Edgmont St, Media, PA 19063
Media;Food & Drink;Juice Bars;Edible Arrangements;https://www.ediblearrangements.com/stores/300-w-state-st-media-pa-19063;(610) 565-2832;300 W State St, Media, PA 19063
Media;Food & Drink;Juice Bars;Jaco Juice & Taco Bar;http://www.jacojuiceandtaco.com;(484) 444-2839;21 W State St, Media, PA 19063
Media;Food & Drink;Juice Bars;Properly Pressed;https://www.properly-pressed.com;(484) 443-8427;300 W State St, Unit 106, Media, PA 19063
Media;Food & Drink;Juice Bars;Tropical Smoothie Cafe;https://locations.tropicalsmoothiecafe.com/pa/media/1087-west-baltimore-pike;(484) 445-4016;1087 W Baltimore Pike, Ste C, Media, PA 19063
Media;Food & Drink;Mexican Food;Chipotle Mexican Grill;https://locations.chipotle.com/pa/media/1075-w-baltimore-pike;(610) 566-2062;1075 W Baltimore Pike, Media, PA 19063
Media;Food & Drink;Mexican Food;Dos Gringos Mexican Kitchen;http://www.dosgringosmedia.com;(610) 565-7794;113 S Olive St, Media, PA 19063
Media;Food & Drink;Mexican Food;La Catrina Mexican Cuisine;https://www.lacatrinamedia.com;(610) 355-4877;13 W State St, Media, PA 19063
Media;Food & Drink;Pizza;1010 Pizza;http://www.1010pizza.com;(484) 444-2590;1010 W Baltimore Pike, Media, PA 19063
Media;Food & Drink;Pizza;Apollo Pizza;https://www.apollopizza.com;(610) 565-3883;40 E State St, Media, PA 19063
Media;Food & Drink;Pizza;Double Decker Pizza;https://doubledeckerpizza.com/locations/media/;(610) 565-1345;415 E Baltimore Ave, Media, PA 19063
Media;Food & Drink;Pizza;La Porta Ristorante;http://www.laportarestaurant.com;(610) 358-5104;1192 N Middletown Rd, Media, PA 19063
Media;Food & Drink;Pizza;Lariele Wood Fired Square Pie;https://www.larielesquarepie.com;(610) 744-1077;111 W State St, Media, PA 19063
Media;Food & Drink;Pizza;Lima Pizzeria;http://www.limapizzamedia.com/;(610) 891-9336;1165 W Baltimore Pike, Unit B, Media, PA 19063
Media;Food & Drink;Pizza;Little Anthony's;http://littleanthonysmedia.com;(610) 565-1117;8 W State St, Media, PA 19063
Media;Food & Drink;Pizza;Media Pizzeria;N/A;N/A;845 N Jackson St, Media, PA 19063
Media;Food & Drink;Pizza;Middletown Pizza And Grill;http://middletownpizzapa.com;(610) 566-2767;20 South Pennell Rd, Media, PA 19063
Media;Food & Drink;Pizza;Poseidon Pizza;https://www.facebook.com/PoseidonPizza/;(610) 744-1900;192 S New Middletown Rd, Media, PA 19063
Media;Food & Drink;Pizza;Santucci's Original Square Pizza;https://santuccispizza.com/santuccis-media/;(610) 708-5300;443 E Baltimore Ave, Media, PA 19063
Media;Food & Drink;Pizza;Wayside Market;http://www.waysidemarket.com/;(610) 566-9989;469 S Old Middletown Rd, Media, PA 19063
Media;Food & Drink;Produce;Linvilla Orchards;http://www.linvilla.com;(610) 876-7116;137 W Knowlton Rd, Media, PA 19063
Media;Food & Drink;Produce;Media Farmers Market;https://www.facebook.com/mediafarmersmarket/;(484) 238-8563;98 S Edgmont St, Media, PA 19063
Media;Food & Drink;Produce;Wolff's Apple House;http://www.wolffsapplehouse.com;(610) 566-1680;81 S Pennell Rd, Media, PA 19063
Media;Food & Drink;Pubs;Ship Bottom Brewery at Linvilla Orchards;N/A;N/A;137 W Knowlton Rd, Media, PA 19063
Media;Food & Drink;Pubs;State Street Pub;https://www.statestreetpubmedia.com;(610) 627-2515;37 E State St, Media, PA 19063
Media;Food & Drink;Restaurants;Ariano;http://www.ariano.net;(610) 892-6944;114 S Olive St, Media, PA 19063
Media;Food & Drink;Restaurants;Barnaby's of America;http://www.barnabysaston.com;(610) 558-1929;5501 Pennell Rd, Media, PA 19063
Media;Food & Drink;Restaurants;Brick & Brew Media;https://www.bricknbrewpub.com/media;(484) 443-8441;26 W State St, Media, PA 19063
Media;Food & Drink;Restaurants;Café Isla;https://www.facebook.com/cafeislamedia/;(610) 627-2077;24 S Plum St, Media, PA 19063
Media;Food & Drink;Restaurants;Casa Mia Italian Bar & Grill;http://www.casamiamedia.com;(610) 891-9090;1175 W Baltimore Pike, Media, PA 19063
Media;Food & Drink;Restaurants;Departure;https://departuredelco.com;(610) 502-3833;2 S Orange St, Media, PA 19063
Media;Food & Drink;Restaurants;DiFabio's Market & Tap;https://difabiosevents.com/;(484) 444-0850;1243 N Providence Rd, Media, PA 19063
Media;Food & Drink;Restaurants;Dim Sum Mania;http://www.dimsummania.com;(610) 557-8757;17-19 E State St, Media, PA 19063
Media;Food & Drink;Restaurants;Idlewild;http://www.townehousepa.com;(484) 445-2041;117 Veterans Square, Media, PA 19063
Media;Food & Drink;Restaurants;Iron Hill Brewery & Restaurant;https://www.ironhillbrewery.com/media-pa;(610) 627-9000;30 E State St, Media, PA 19063
Media;Food & Drink;Restaurants;Jaco Juice & Taco Bar;http://www.jacojuiceandtaco.com;(484) 444-2839;21 W State St, Media, PA 19063
Media;Food & Drink;Restaurants;La Porta Ristorante;http://www.laportarestaurant.com;(610) 358-5104;1192 N Middletown Rd, Media, PA 19063
Media;Food & Drink;Restaurants;La Porta Via;https://laportarestaurant.com;(610) 358-5104;1192 N New Middletown Rd, Media, PA 19063
Media;Food & Drink;Restaurants;Miller's Ale House;https://millersalehouse.com/locations/media/;(484) 441-0037;1119 W Baltimore Pike, Media, PA 19063
Media;Food & Drink;Restaurants;Mr Noodle;N/A;(267) 803-3000;14 W State St, Media, PA 19063
Media;Food & Drink;Restaurants;New Tiny's Grill;https://newtinysgrill.com;(610) 565-9055;122 Manchester Ave, Media, PA 19063
Media;Food & Drink;Restaurants;Panera Bread;https://www.panerabread.com/en-us/cafe/locations/pa/media/1075-w-baltimore-pike;(610) 892-3753;1075 W Baltimore Pike, Ste A, Media, PA 19063
Media;Food & Drink;Restaurants;Rayaki Ramen Restaurant;http://www.rayakiramen.com;(484) 442-8340;1083 W Baltimore Pike, Media, PA 19063
Media;Food & Drink;Restaurants;Shere-E-Punjab Indian Restaurant;https://shere-e-punjab.com;(610) 891-0400;208 W State St, Media, PA 19063
Media;Food & Drink;Restaurants;Sligo;http://www.sligomedia.com;(610) 566-5707;113 W State St, Media, PA 19063
Media;Food & Drink;Restaurants;Spasso Italian Grill;http://www.spassoitaliangrill.com/media/;(610) 565-7803;1 W State St, Media, PA 19063
Media;Food & Drink;Restaurants;Spice Thai Kitchen;https://www.spicethaikitchenmedia.com/;(610) 892-7787;33 W State St, Media, PA 19063
Media;Food & Drink;Restaurants;Stephen's on State;https://stephensonstate.com/?fbclid=IwAR32jGQFrwOakLSBlzRR0qN9uSwtPePC5rFN7NfrdzUl-HMwef15D-JOIss;(610) 891-8900;105 W State St, Media, PA 19063
Media;Food & Drink;Restaurants;The Shebeen;https://www.townehousepa.com;N/A;117 Veterans Square, Media, PA 19063
Media;Food & Drink;Restaurants;The Towne House;https://www.townehousepa.com;(484) 445-2041;117 Veterans Square, Media, PA 19063
Media;Food & Drink;Restaurants;Turning Point - Media;https://theturningpoint.biz/media/;(484) 442-8520;1083 W Baltimore Pike, Media, PA 19063
Media;Food & Drink;Restaurants;Two Fourteen;http://twofourteenrestaurant.com;(724) 904-9139;214 W State St, Media, PA 19063
Media;Food & Drink;Restaurants;Willows Garden Cafe;https://www.willowsgardencafe.com;(484) 444-2424;23 S Jackson St, Media, PA 19063
Media;Food & Drink;Restaurants;Yeeroh;https://www.yeerohphilly.com;(610) 565-3000;300 W State St, Media, PA 19063
Media;Food & Drink;Sandwich Shops;Barking Dog Garden Patio;https://www.barkingdoggp.com/;N/A;203 E Baltimore Ave, Media, PA 19063
Media;Food & Drink;Sandwich Shops;Five Guys;https://restaurants.fiveguys.com/1075-w-baltimore-pike;(484) 444-2420;1075 W Baltimore Pike, Media, PA 19063
Media;Food & Drink;Sandwich Shops;Pompei's State Street Sandwiches;https://statestreetsandwiches.com;(610) 566-9984;301 W State St, Media, PA 19063
Media;Food & Drink;Sandwich Shops;PrimoHoagies;https://www.primohoagies.com/location/Media-PA;(610) 565-7000;132 E Baltimore Ave, Media, PA 19063
Media;Food & Drink;Sandwich Shops;Van Horn's Steaks;http://vanhorns.com;(484) 272-9008;1015 N Providence Rd, Media, PA 19063
Media;Food & Drink;Seafood;Hill's Quality Seafood Markets;https://www.hillsqualityseafood.com;(610) 566-3788;402 W Baltimore Ave, Media, PA 19063
Media;Food & Drink;Taverns;Old State Tavern;https://www.facebook.com/OLDSTATETAVERN/;(610) 566-9920;38 State Rd, Media, PA 19063
Media;Health;Assisted Living;Granite Farms Estates;https://www.actsretirement.org/communities/pennsylvania/granite-farms-estates-media/;(484) 840-3001;1343 W Baltimore Pike, Media, PA 19063
Media;Health;Assisted Living;Lima Estates;https://www.actsretirement.org/communities/pennsylvania/lima-estates-media/;(610) 565-8717;411 N Middletown Rd, Media, PA 19063
Media;Health;Assisted Living;Mercy LIFE Valley View;N/A;(215) 339-4747;111 Elwyn Rd, Media, PA 19063
Media;Health;Assisted Living;Riddle Village;http://www.riddlevillage.com;(610) 891-3777;1048 W Baltimore Pike, Media, PA 19063
Media;Health;Assisted Living;Rose Tree Place;https://www.watermarkcommunities.com/our-communities/pennsylvania/media/rose-tree-place/;(610) 565-1405;500 Sandy Bank Rd, Media, PA 19063
Media;Health;Assisted Living;Sunrise of Granite Run;https://www.sunriseseniorliving.com/communities/pa/sunrise-of-granite-run;(610) 566-3535;247 N New Middletown Rd, Media, PA 19063
Media;Health;Assisted Living;Truewood by Merrill, Glen Riddle;https://www.merrillgardens.com/senior-living/pa/glen-riddle/glen-riddle-road/;(610) 312-2982;263 Glen Riddle Rd, Media, PA 19063
Media;Health;Assisted Living;Wesley Enhanced Living;https://www.wel.org/wesley-enhanced-living-main-line;(866) 393-3892;100 Halcyon Dr, Media, PA 19063
Media;Health;Assisted Living;Willowbrooke Court - Granite;http://actsretirement.com/;(610) 358-0510;1343 W Baltimore Pike, Media, PA 19063
Media;Health;Dentists;BZG Oral And Maxillofacial Surgery Center;http://www.bzgoralsurgerycare.com;(610) 566-5555;1223 N Providence Rd, FL 1, Media, PA 19063
Media;Health;Dentists;Media Dental Associates;https://www.media.dental;(610) 565-0525;511 N Providence Rd, Media, PA 19063
Media;Health;Dentists;Media Endodontics;http://www.mediaendo.com;(484) 444-2664;1215 W Baltimore Pike, Unit 9, Media, PA 19063
Media;Health;Dentists;Media Family Dentistry;https://www.mediafamilydentistry.com;(610) 566-5322;214 State Rd, Media, PA 19063
Media;Health;Dentists;Media Hometown Dental;https://mediahometowndental.com/;(610) 580-0399;2 S Orange St, Ste 2, Media, PA 19063
Media;Health;Dentists;Media Lima Dental;http://www.medialimadental.com/;(610) 892-9280;1180 W Baltimore Pike, Media, PA 19063
Media;Health;Dentists;Media Smiles;http://mediasmiles.com;(610) 566-0885;1215 W Baltimore Pike, Media, PA 19063
Media;Health;Dentists;Middletown Family Dentistry;N/A;(610) 872-8042;594 S New Middletown Rd, Media, PA 19063
Media;Health;Dentists;Orthodontist;N/A;(610) 891-2738;1003 E Baltimore Pike, Media, PA 19063
Media;Health;Dentists;Pearl Dentistry;http://www.pearldentalny.com;N/A;32 S Pennell Rd, Media, PA 19063
Media;Health;Dentists;Pennsylvania Oral Surgery and Dental Implant Centers;https://www.paoms.com/media;(610) 565-7200;50 S Providence Rd, Media, PA 19063
Media;Health;Dentists;Rose Tree Dental;https://thesmilist.com/dentist-locations/pennsylvania/media-dentist/;(610) 565-5077;1245 N Providence Rd, Media, PA 19063
Media;Health;Dentists;Smart Arches Dental Implants;https://smartarchesdental.com/locations/media-dental-office/;(484) 444-2793;1003 W Baltimore Pike, Media, PA 19063
Media;Health;Dentists;Thomas Krakower DMD;N/A;(610) 744-2864;1068 W Baltimore Pike, Media, PA 19063
Media;Health;Dentists;Waterston Dental Care;N/A;N/A;200 E State St, Ste 209, Media, PA 19063
Media;Health;Eye Doctors;America's Best Contacts & Eyeglasses;https://www.americasbest.com/location/pa/media/promenade-at-granite-run/;(610) 548-7743;1113 W Baltimore Pike Ste B Media, PA 19063
Media;Health;Eye Doctors;Boscov's Optical;https://www.boscovsoptical.com/stores/media/;(610) 566-5255;1067 W Baltimore Pike, Media, PA 19063
Media;Health;Eye Doctors;Christie Optical;N/A;(484) 442-8833;1215 W Baltimore Pike, Media, PA 19063
Media;Health;Eye Doctors;Media Eye Care;https://www.mediaeyecare.com;(610) 566-2744;35 E State St, Media, PA 19063
Media;Health;Eye Doctors;MyEyeDr.;https://locations.myeyedr.com/pa/media/521-e-baltimore-pike;(610) 566-6484;521 E Baltimore Pike, Media, PA 19063
Media;Health;Hospitals;Mirmont Treatment Center;https://www.mainlinehealth.org/locations/mirmont-treatment-center;(888) 227-3898;100 Yearsley Mill Rd, Media, PA 19063
Media;Health;Hospitals;Riddle Hospital;https://www.mainlinehealth.org/locations/riddle-hospital;(484) 227-9400;1068 West Baltimore Pike, Media, PA 19063
Media;Health;Pharmacies;ACME Sav-On Pharmacy;https://local.pharmacy.acmemarkets.com/pa/media/527-e-baltimore-pike.html;(610) 565-0657;527 E Baltimore Pike, Media, PA 19063
Media;Health;Pharmacies;CVS Pharmacy;https://www.cvs.com;(610) 565-7720;212 Gayley St, Media, PA 19063
Media;Health;Pharmacies;CVS Pharmacy;https://www.cvs.com/store-locator/cvs-pharmacy-address/map/295+299+East+Baltimore+Pike-Media-PA-19063/storeid=2173;(610) 566-8400;306 E Baltimore Ave, Media, PA 19063
Media;Health;Pharmacies;CVS Pharmacy;https://www.cvs.com/store-locator/cvs-pharmacy-address/map/3+South+Pennell+Road-Lima-PA-19037/storeid=7239;(610) 565-7720;3 S Pennell Rd Media, PA 19063
Media;Health;Pharmacies;Elwyn Pharmacy;https://premierpharmacynetwork.com;(610) 566-2226;194 S New Middletown Rd, Media, PA 19063
Media;Health;Physical Therapy;Action Potential Physical Therapy;http://www.reachyours.com;(484) 841-6154;100 W Sixth St, Media, PA 19063
Media;Health;Physical Therapy;ATI Physical Therapy;https://locations.atipt.com/media-pa;(484) 489-3117;519 E Baltimore Pike Media, PA 19063
Media;Health;Physical Therapy;Embody Physical Therapy;https://www.embodyptmedia.com;N/A;331 W State St, Media, PA 19063
Media;Health;Physical Therapy;Good Shepherd Penn Partners;https://pennrehab.org/find-a-location/outpatient-rehabilitation/media/;(877) 969-7342;605 W State St, Ste 101, Media, PA 19063
Media;Health;Physical Therapy;GrowNOW Therapy Services;https://www.facebook.com/GrowNOWADHD/;(631) 332-3801;600 N Jackson St, Ste 301, Media, PA 19063
Media;Health;Physical Therapy;Ivy Rehab Physical Therapy;https://ivyrehab.com/physical-therapy-location/media-baltimore-pike/;(484) 214-4080;1083 W Baltimore Pike, Bldg E, Media, PA 19063
Media;Health;Physical Therapy;Ivy Rehab Physical Therapy;https://ivyrehab.com/physical-therapy-location/media/;(484) 444-0135;101 N Monroe St, Media, PA 19063
Media;Health;Physical Therapy;Motive Sports & Physical Therapy;https://motivesportspt.com/physical-therapy-clinic/physical-therapy-media-pa/;(610) 424-5800;280 N Providence Rd, Ste 100, Media, PA 19063
Media;Health;Physical Therapy;Phoenix Center for Experiential Trauma Therapy ;https://www.phoenixtraumacenter.com;(484) 440-9416;524 N Providence Rd, Media, PA 19063
Media;Health;Physical Therapy;Redemption Physical Therapy;http://www.redemptionphysicaltherapy.com;N/A;300 Pennell Rd, Ste 330, Media, PA 19063
Media;Health;Physical Therapy;Restoration Physical Therapy;http://www.restorationpt.org;(610) 565-0670;203 E Baltimore Ave, Media, PA 19063
Media;Health;Physical Therapy;Sterling Healthcare & Rehabilitation Center;http://www.sterlinghcr.com/;(610) 566-1400;318 S Orange St, Media, PA 19063
Media;Health;Therapists;Apple Therapy Services;http://www.appletherapyservices.com/index.html;(484) 680-6243;600 N Jackson St, Unit 7, Media, PA 19063
Media;Health;Therapists;Autism HOPE;https://www.autismhopepa.org;N/A;20 S Olive St, Ste 202, Media, PA 19063
Media;Health;Therapists;CareLink Community Support Services;https://carelinkservices.org;N/A;106 Chesley Dr, Media, PA 19063
Media;Health;Therapists;LifeStance Health;https://lifestance.com/location/media-pa-1055-e-baltimore-pike/;(610) 477-8794;1055 E Baltimore Pike, Ste 303 & 301, Media, PA 19063
Media;Health;Therapists;Social Enrichment Center;https://www.socialenrichmentcenter.com;(610) 853-2898;100 W Sixth St, Ste 1, Media, PA 19063
